申し分,2
嫦娥,2
紫檀,2
ペルシャ,2
発明,2
茶托,2
坊さん,2
首肯,2
気分,2
要領,2
左様,2
南,2
べた,2
簡単,2
糸底,2
匠,2
いたずら,2
ろか,2
芹,2
大,2
絶句,2
ぜっく,2
杏,2
活,2
錦,2
論,2
うろこ,2
研,2
因縁,2
しょうは,2
機嫌,2
表面,2
一滴,2
潤沢,2
距離,2
吉田,2
見合,2
伯父,2
おじさん,2
山越,2
位置,2
志願,2
野,2
鼓動,2
半襟,2
対照,2
試験,2
いい加減,2
眸,2
英語,2
一興,2
なさけ,2
代,2
とんぼ,2
かしこ,2
泡,2
あわ,2
略,2
一夜,2
いくよ,2
不可思議,2
千万無量,2
動詞,2
沢山,2
地震,2
こいつ,2
隙,2
動き,2
木の間,2
菫,2
茵,2
しゃも,2
徳,2
観想,2
敷島,2
水草,2
朝な夕な,2
待ち,2
茎,2
つま,2
連想,2
派出,2
げっか,2
憎悪,2
咄嗟,2
成就,2
虚無僧,2
庄屋,2
継目,2
蛇,2
夕日,2
かに,2
しなやか,2
用事,2
覚,2
責任,2
禅僧,2
高尚,2
正当,2
随,2
瓦,2
廂,2
ひさし,2
踊り,2
記,2
一輪,2
たみの,2
鉄瓶,2
眼鏡,2
めがね,2
漁火,2
衛生,2
名画,2
嗜好,2
しこう,2
英国,2
仏蘭西,2
フランス,2
白鞘,2
さや,2
尋常,2
公民,2
胸中,2
比較,2
他,2
藤村,2
専門,2
一員,2
正,2
直,2
じゃり,2
茶色,2
脛,2
出鼻,2
架,2
穂,2
中折,2
唯々,2
無遠慮,2
無言,2
納屋,2
軍,2
いくさ,2
国家,2
太公望,2
否応,2
あひる,2
べり,2
弓,2
現今,2
日夜,2
檻,2
現代,2
餅,2
布,2
胃袋,2
ベル,2
長蛇,2
等,2
草枕,1
夏目,1
漱石,1
目次,1
智,1
棹,1
意地,1
通,1
高,1
寛容,1
束,1
つかの間,1
束の間,1
天職,1
使命,1
こまか,1
着想,1
丹青,1
塗抹,1
五彩,1
絢爛,1
けんらん,1
心眼,1
澆季,1
溷濁,1
無声,1
無色,1
せっけん,1
清浄,1
出入,1
不同,1
我利,1
私慾,1
よく,1
掃蕩,1
万乗,1
寵児,1
明暗,1
表裏,1
閣僚,1
存分,1
漂流,1
右足,1
わり,1
左足,1
そくが,1
うめ,1
バケツ,1
根元,1
だき,1
禿山,1
はげ,1
側面,1
斧,1
天辺,1
てっぺん,1
行く手,1
手間,1
中心,1
窪,1
頂点,1
川底,1
渉,1
幾里,1
揚句,1
按摩,1
あんま,1
真逆様,1
黄金,1
こがね,1
借金,1
居所,1
物欲,1
極み,1
一心不乱,1
素人,1
しろうと,1
苦労性,1
凡骨,1
神経,1
超俗,1
無量,1
かなしみ,1
考え物,1
たんぽぽ,1
のこぎり,1
擁護,1
鎮座,1
ちん,1
考え,1
つきもの,1
臥,1
旨,1
開拓,1
鉄道,1
もうけ,1
月給,1
補い,1
苦労,1
伴,1
性情,1
陶冶,1
とうや,1
醇乎,1
醇,1
孝,1
忠君,1
愛国,1
局,1
旋風,1
つむじ,1
第三者,1
取柄,1
慾,1
通し,1
じんかい,1
傑作,1
理非,1
特色,1
正義,1
勧工場,1
かんこう,1
嘆息,1
